representation,clustering_method,cluster_id,is_noise,size,top_tokens,top_sources,example_messages
word2vec,kmeans,24,False,386,num_token; path_token; version; reg_sz; source_file; source_reg; hkey_local_machine; hex_token; directory; productarch; neutral; en,FILE:242; REG:144,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{0369B4E2-45B6-11D3-B650-00C04F79498E}\TypeLib] (default): [REG_SZ] {9B085638-018E-11D3-9D8E-00C04F72 || NTFS:\ProgramData\Microsoft\VisualStudio\Packages\Android.Manifest-8.0.100.34.0.43 version=34.0.43 machinearch=x64 Type: directory || NTFS:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualStudio.Connected.Auto version=17.8.34227.203\payload.vsix Type: file
word2vec,kmeans,25,False,177,num_token; path_token; reg_sz; hex_token; source_reg; hkey_local_machine; aa; db; ec; update; ef; source_file,REG:156; FILE:21,"[HKEY_LOCAL_MACHINE\Software\Microsoft\Function Discovery\Categories\Provider\Microsoft.Base.Publication] 00000000: [REG_SZ] <provider type=""{681FD532-7EC2-4548 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{DF0E62EB-F053-5E02-8DA4-F3E5F35C9191}\ProxyStubClsid32] (default): [REG_SZ] {9F1FA092-87AA-C78A-4073-7E873ED1E3C || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B2908BBE-C9A6-4AA7-B258-3DB0DDA1D688}\ProxyStubClsid32] (default): [REG_SZ] {9D5E24EF-485C-4503-A47D-4A52AF8E817"
word2vec,kmeans,26,False,1253,reg_sz; path_token; source_reg; hkey_local_machine; num_token; threadingmodel; dllpath; synctype; dbl; componentversion; isfullfile; mediacabinet,REG:1253,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4
word2vec,kmeans,27,False,163,num_token; wekyb; bbwe; hex_token; source; _x; __; update; path_token; source_evt; provider; identifier,EVT:81; FILE:64; REG:18,[2097 / 0x0831] Provider identifier: {d1bc9aff-2abf-4d71-9146-ecb2a986eb85} Source Name: Microsoft-Windows-Windows Firewall With Advanced Security Strings: ['{7 || [2097 / 0x0831] Provider identifier: {d1bc9aff-2abf-4d71-9146-ecb2a986eb85} Source Name: Microsoft-Windows-Windows Firewall With Advanced Security Strings: ['{3 || [39 / 0x0027] Provider identifier: {f1ef270a-0d32-4352-ba52-dbab41e1d859} Source Name: Microsoft-Windows-AppModel-Runtime Strings: ['Microsoft.Windows.Photos_8w
word2vec,kmeans,28,False,584,num_token; update; dll; source; source_file; parent; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; resources; usn_reason_close,FILE:554; REG:30,McgEngine.resources.dll File reference: 234592-1 Parent file reference: 222286-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND  || McgEngine.resources.dll File reference: 224926-1 Parent file reference: 223017-1 Update source: Update reason: USN_REASON_FILE_CREATE || uiccdll.dll File reference: 213843-1 Parent file reference: 205158-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_F
word2vec,kmeans,29,False,28,num_token; hex_token; uwainstallwork; onprogress; path_token; install; source_evt; provider; identifier; ac; source; agent,EVT:28,[2005 / 0x07d5] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['UWAInstallWork::OnProgress U || [2005 / 0x07d5] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['UWAInstallWork::OnProgress U || [2006 / 0x07d6] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['Previous last scan time not 
word2vec,kmeans,30,False,551,reg_binary; num_token; source_reg; path_token; inf; driverdatabase; hkey_local_machine; rtcx; monitor; netmyk; netl; mdmzyxlg,REG:551,[\DriverDatabase\DeviceIds\USB\VID_0DF6&PID_0072] netax88179_178a.inf: [REG_BINARY] (4 bytes) || [HKEY_LOCAL_MACHINE\System\DriverDatabase\DeviceIds\PCI\VEN_8086&DEV_24D3] machine.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCMCIA\AIWA_CO._LTD._MODEM-PV-JF3356-014E-0088] mdmaiwa4.inf: [REG_BINARY] (4 bytes)
word2vec,kmeans,31,False,340,num_token; update; png; source_file; parent; source; reason; usn_reason_security_change; scale; usn_reason_close; targetsize; _contrast,FILE:338; REG:2,AlarmsAppList.targetsize-80_altform-unplated.png File reference: 36855-1 Parent file reference: 501-1 Update source: Update reason: USN_REASON_SECURITY_CHANGE || VoiceRecorderAppList.targetsize-20_contrast-black.png File reference: 37684-1 Parent file reference: 590-1 Update source: Update reason: USN_REASON_SECURITY_CHA || CameraSmallTile.scale-100.png File reference: 37095-1 Parent file reference: 516-1 Update source: Update reason: USN_REASON_SECURITY_CHANGE USN_REASON_CLOSE
word2vec,kmeans,32,False,176,num_token; hex_token; source; source_evt; provider; identifier; strings; level; computer; record; event; cd,EVT:144; REG:28; FILE:4,[116 / 0x0074] Provider identifier: {b6cc0d55-9ecc-49a8-b929-2b9022426f2a} Source Name: Microsoft-Client-Licensing-Platform Strings: ['microsoft.windows.photos_ || [1268 / 0x04f4] Provider identifier: {88cd9180-4491-4640-b571-e3bee2527943} Source Name: Microsoft-Windows-PushNotifications-Platform Strings: ['BND' '3' 'CON'  || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{70945a09-331a-5e40-b854-66b7a3233bab}\ProxyStubClsid32] (default): [REG_SZ] {6db7cd52-e3b7-4ecc-bb1f
word2vec,kmeans,33,False,109,path_token; num_token; path; reg_sz; source_reg; hkey_local_machine; reg_dword_le; systemroot; ce; df; volume; computer,REG:68; FILE:16; LOG:11; EVT:5; AMCACHE:5,[Open a new browser window.] File size: 674720 File attribute flags: 0x00000020 Drive type: 3 Drive serial number: 0x5ce1df5a Volume label: Windows Local path:  || [\Power\EnergyEstimationEngine\Wifi\WifiClass\Settings\TailPowerMw\Apply\Registry] OnLastRemove: [REG_DWORD_LE] 1 Path: [REG_SZ] HKEY_LOCAL_MACHINE\Software\Mic || [HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider] Image Path: [REG_SZ] %SystemRoot%\sys
word2vec,kmeans,34,False,69,link; source_pe; pe; dynamic; library; dll; source_file; path_token,PE:66; FILE:3,PE Type: Dynamic Link Library (DLL) || NTFS:\Users\User\Recent Type: link || PE Type: Dynamic Link Library (DLL)
word2vec,kmeans,35,False,643,num_token; update; xml; source_file; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; usn_reason_basic_info_change; usn_reason_close,FILE:637; REG:6,System.ComponentModel.xml File reference: 200999-1 Parent file reference: 198114-3 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEN || System.Xml.XPath.XDocument.dll File reference: 243913-1 Parent file reference: 221974-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_ || DesktopTargetCompDB_professional_th-th.xml.cab File reference: 186077-2 Parent file reference: 199774-2 Update source: Update reason: USN_REASON_RENAME_NEW_NAME
word2vec,kmeans,36,False,59,num_token; reg_sz; reg_dword_le; path_token; source_reg; policies; cellular; value; admxingestion; windowshelloforbusiness; maps; category,REG:59,[\Policies\Update\ActiveHoursStart] Name: [REG_SZ] ActiveHoursStart Type: [REG_DWORD_LE] 2 || [\ADMXIngestion\ConfigOperations] Name: [REG_SZ] ConfigOperations Type: [REG_DWORD_LE] 6 || [\Policies\System\AllowUserToResetPhone] Name: [REG_SZ] AllowUserToResetPhone Type: [REG_DWORD_LE] 2
word2vec,kmeans,37,False,27,num_token; installer; database; pages; source_olecf; installation; subject; author; keywords; comments; contains; logic,OLECF:26; REG:1,Title: Installation Database Subject: ClickOnce Bootstrapper Package for Microsoft .NET Framework Author: Microsoft Corporation Keywords: Installer Comments: Th || Title: Installation Database Subject: vs_communitymsires Author: Microsoft Corporation Keywords: Installer Comments: This installer database contains the logic  || Title: Installation Database Subject: Windows SDK Desktop Tools arm64 Author: Microsoft Corporation Keywords: Installer Comments: This installer database contai
word2vec,kmeans,38,False,674,path_token; reg_sz; source_reg; hkey_local_machine; num_token; source_file; reg_dword_le; hex_token; reg_binary; dll; reg_expand_sz; windowspowershell,REG:580; FILE:89; EVT:4; OLECF:1,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{884e2024-217d-11da-b2a4-000e7bbb2b09}\ProgID] (default): [REG_SZ] X509Enrollment.CX509AttributeExtensions.1 || NTFS:\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan Type: file || [HKEY_LOCAL_MACHINE\Software\Classes\System.Collections.Hashtable] (default): [REG_SZ] System.Collections.Hashtable
word2vec,kmeans,39,False,504,num_token; hex_token; path_token; reg_sz; source_reg; hkey_local_machine; update; source; source_file; parent; reason; provider,REG:370; FILE:79; EVT:52; AMCACHE:3,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B45BBD7E-A977-3F56-A626-7A693E5DBBC5}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || 8f11ebdb-5b89-403d-8e8a-958216a420e2_S-1-5-21-2939114745-2192642559-1429779423-500_138.rslc File reference: 47-65 Parent file reference: 1789-1 Update source: U || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{eb6dcaf0-4b83-11cf-a995-00aa006bc149}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000
word2vec,kmeans,40,False,323,source_pe; pe; import; hex_token; dynamic; link; library; dll; driver; sys,PE:323,PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa
word2vec,kmeans,41,False,172,num_token; hex_token; source_evt; provider; identifier; acb; source; appxdeployment; server; strings; computer; record,EVT:172,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Compute || [10001 / 0x2711] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.WindowsNo || [643 / 0x0283] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.RawImageExt
word2vec,kmeans,42,False,176,num_token; update; source_file; dat; parent; source; reason; usn_reason_file_create; usn_reason_close; usn_reason_data_extend; usn_reason_file_delete; reg_dword_le,FILE:173; REG:3,ngenserviceclientlock.dat File reference: 221575-29 Parent file reference: 2620-1 Update source: Update reason: USN_REASON_FILE_CREATE || ngentasknewworklock.dat File reference: 244484-99 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_FILE_CREATE || SA.DAT File reference: 43115-2 Parent file reference: 5922-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_DATA_TRUNCATION USN_REASON_SECURITY
word2vec,kmeans,43,False,274,num_token; update; source; source_file; parent; reason; log; usn_reason_data_extend; usn_reason_close; ngen; dev; setupapi,FILE:273; EVT:1,ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_CLOSE || setupapi.dev.log File reference: 132394-2 Parent file reference: 2528-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_DATA_TRUNCATION || ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND
word2vec,kmeans,44,False,369,path_token; source_file; assemblies; dotnet; msbuild; directory; num_token; update; microsoftwindows; client; webexperience_; txyewy,FILE:366; REG:2; LOG:1,NTFS:\Program Files (x86)\dotnet\packs\Microsoft.WindowsDesktop.App.Ref\8.0.0\ref\net8.0\System.Diagnostics.EventLog.dll Type: file || NTFS:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.5.1\System.Data.Linq.xml Type: file || NTFS:\Program Files (x86)\dotnet\shared\Microsoft.NETCore.App\8.0.0\System.Text.Encoding.dll Type: file
word2vec,kmeans,45,False,123,reg_sz; path_token; source_reg; description; hkey_local_machine; configuration; manufacturer; pci; nt; no_drv; num_token; cht,REG:123,[HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\megasas35i.inf_amd64_3c9ecc1d5a3cfded\Descriptors\PCI\VEN_1000&DEV_0015&SUBSYS_1F3C1028] Configuration: || [HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\cht4vx64.inf_amd64_b03448ba0b72ec47\Descriptors\PCI\VEN_1425&DEV_5818&SUBSYS_00001425] Configuration: [ || [HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\mlx4_bus.inf_amd64_4c426f3bebc68844\Descriptors\PCI\VEN_15B3&DEV_673c] Configuration: [REG_SZ] MLX4BUS.
word2vec,kmeans,46,False,473,num_token; update; source_file; parent; source; reason; usn_reason_file_create; tmp; usn_reason_data_extend; lib; usn_reason_close; hex_token,FILE:473,install.tmp File reference: 244967-53 Parent file reference: 244418-2 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_ || ~DF1CE6A7CA11654A67.TMP File reference: 210997-6 Parent file reference: 5560-1 Update source: Update reason: USN_REASON_FILE_CREATE || ksuser.lib File reference: 214124-1 Parent file reference: 206312-1 Update source: Update reason: USN_REASON_FILE_CREATE
word2vec,kmeans,47,False,112,num_token; ms; update; dll; api; win; core; source; source_file; parent; reason; usn_reason_file_create,FILE:78; PE:20; REG:12; EVT:2,api-ms-win-core-string-obsolete-l1-1-1.dll File reference: 200385-1 Parent file reference: 191349-3 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REA || api-ms-win-crt-math-l1-1-0.dll File reference: 136295-2 Parent file reference: 136261-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE USN_REASON_CLOS || api-ms-win-crt-heap-l1-1-0.dll File reference: 228379-1 Parent file reference: 225274-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_
word2vec,kmeans,48,False,101,num_token; reg_dword_le; path_token; reg_sz; source_reg; hkey_local_machine; software; behavior; mergealgorithm; policytype; regkeypathredirect; reg_binary,REG:101,[HKEY_LOCAL_MACHINE\Software\Microsoft\PolicyManager\default\ADMX_Cpls\UseDefaultTile] Behavior: [REG_DWORD_LE] 96 RegKeyPathRedirect: [REG_SZ] Software\Microso || [HKEY_LOCAL_MACHINE\Software\Microsoft\PolicyManager\default\Browser\AlwaysEnableBooksLibrary] Behavior: [REG_DWORD_LE] 73776 GPBlockingRegKeyPath: [REG_SZ] Sof || [HKEY_LOCAL_MACHINE\Software\Microsoft\PolicyManager\default\ADMX_MSI\SearchOrder] Behavior: [REG_DWORD_LE] 80 RegKeyPathRedirect: [REG_SZ] Software\Policies\Mi
word2vec,kmeans,49,False,63,exe; source_pe; pe; executable; import; hex_token; export; dll; git; msedgewebview; aspnet_wp; wrapper,PE:63,PE Type: Executable (EXE) Import hash: f34d5f2d4577ed6d9ceec516c1f5a744 || PE Type: Executable (EXE) Import hash: 8c0702ea3239f6c104c22b97ea7a0a0d || PE Type: Executable (EXE) Import hash: c43fc5a1fc86c69cda6c1fe2b3fb896c
word2vec,kmeans,50,False,402,num_token; hex_token; provider; level; source_evt; source; strings; computer; record; event; identifier; windeveval,EVT:402,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: || [271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: || [8001 / 0x1f41] Provider identifier: {aea1b4fa-97d1-45f2-a64c-4d69fffd92c9} Source Name: Microsoft-Windows-GroupPolicy Strings: ['0' '0' 'WINDEVEVAL\\Administra
word2vec,kmeans,51,False,272,dll; source_pe; pe; dynamic; link; library; export; import; hex_token; _app; diagnosticshub; msvcp,PE:272,PE Type: Dynamic Link Library (DLL) Import hash: 70f4b905376a5f535e79c937936087a6 Export DLL name: dnsrslvr.dll || PE Type: Dynamic Link Library (DLL) Import hash: 3c0e090bb28a0a2d50b2aa19c544e4d7 Export DLL name: mscordac.dll || PE Type: Dynamic Link Library (DLL) Import hash: 0424a6b79cb5d84374d6589ff49a9984 Export DLL name: AADAUTHHELPER.DLL
word2vec,kmeans,52,False,82,path_token; kit; certification; kits; source_file; num_token; source_reg; hkey_local_machine; reg_sz; hex_token; app; update,FILE:64; REG:18,NTFS:\Program Files (x86)\Windows Kits\10\App Certification Kit\AllowList81.xml Type: file || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1AE35ACB61002857761C307FA8BCC84E] D36268F368D21B0EFB8074022 || NTFS:\Program Files (x86)\Windows Kits\10\App Certification Kit\cs\Microsoft.Windows.SoftwareLogo.Tests.resources.dll Type: file
word2vec,kmeans,53,False,124,num_token; path_token; hex_token; store; source; level; source_evt; provider; identifier; strings; computer; record,EVT:76; FILE:40; REG:8,[8002 / 0x1f42] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['No user tickets captured for S-1-5-1 || [8001 / 0x1f41] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['License Response: 1 leases 1 keys fo || [8001 / 0x1f41] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['Licensing package MicrosoftWindows.C
word2vec,kmeans,54,False,194,path_token; explorer; source_file; visual; studio; num_token; compatibility; reg_sz; source_reg; hkey_local_machine; reg_dword_le; directory,FILE:135; REG:59,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Microsoft.TeamFoundation.WorkItem || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Git\mingw64\bin\blocked-file-util || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\pl\Microsoft.TeamFoundation.Deplo
word2vec,kmeans,55,False,214,num_token; update; source_file; parent; source; reason; json; state; usn_reason_file_create; temp; usn_reason_close; usn_reason_data_extend,FILE:213; REG:1,state.packages.json File reference: 216429-8 Parent file reference: 41833-2 Update source: Update reason: USN_REASON_RENAME_NEW_NAME USN_REASON_CLOSE || state.json.temp File reference: 217894-3 Parent file reference: 41839-2 Update source: Update reason: USN_REASON_RENAME_OLD_NAME || state.packages.json.temp File reference: 244128-2 Parent file reference: 41833-2 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE
word2vec,kmeans,56,False,152,path_token; power; num_token; source_reg; reg_dword_le; reg_sz; applypasses; atomic; atomicroot; display; private; dcvalue,REG:149; EVT:3,[\Power\Policy\Settings\Processor\SchemePersonality\Profile\Validation\33cc3a0d-45ee-43ca-86c4-695bfc9a313b] Description: [REG_SZ] (empty) Display: [REG_SZ] Uti || [\Power\Policy\Definitions\Processor\HeteroDecreaseThreshold1\List] Atomic: [REG_DWORD_LE] 1 AtomicRoot: [REG_SZ] /Power/Policy Key: [REG_SZ] Id Name: [REG_SZ]  || [\Power\Policy\Settings\Disk\SchemePersonality\Validation\a1841308-3541-4fab-bc81-f71556f20b4a] Description: [REG_SZ] (empty) Display: [REG_SZ] PowerSaver
