representation,clustering_method,cluster_id,size,is_noise,forensic_cluster_score,top_tokens,top_sources,example_messages
doc2vec,agglomerative,24,4736,False,5,path_token; source_file; directory; sdks; studio; visual; num_token; version; tools; productarch; bootstrapper; neutral,FILE:4727; REG:8; PE:1,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory
tfidf,hdbscan,48,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
tfidf,hdbscan,140,906,False,5,path_token; source_file; kits; verifier; menu; wow; lnk,FILE:906,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Lib\10.0.22621.0\um\x64\DnsAPI.Lib Type: file
tfidf,hdbscan,280,642,False,5,source_reg; hkey_local_machine; path_token; reg_sz; iasyncoperationcompletedhandler_; ivectorview_; iiterator_; __x_windows_cdevices_ci; __x_windows_cai_cmachinelearning_citensoruint; bit; iprinting; msinkaut,REG:642,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{79EAC9D8-BAFA-11CE-8C82-00AA004BA90B}] (default): [REG_SZ] IWinInetHttpInfo
tfidf,hdbscan,176,521,False,5,num_token; reg_binary; ad; bf; reg_dword_le; source_reg; path_token; deriveddata; identity; oyment; dll; deployment_,REG:521,[\DerivedData\Components\amd64_microsoft-windows-a..ev-wow64-deployment_31bf3856ad364e35_10.0.22621.2506_none_5e093d4add647bbe] CF: [REG_DWORD_LE] 12 S256H: [RE || [\DerivedData\Components\amd64_microsoft-windows-security-spp-event_31bf3856ad364e35_10.0.22621.1_none_00c3e55f2fbf47ca] S256H: [REG_BINARY] (32 bytes) c!micros || [\DerivedData\Components\x86_microsoft-windows-i..otmailapi.resources_31bf3856ad364e35_10.0.22621.1_en-us_aab561c8842aba4b] S256H: [REG_BINARY] (32 bytes) c!mic
tfidf,hdbscan,173,495,False,5,path_token; source_reg; hkey_local_machine; hex_token; reg_sz; sdks,REG:495,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\A700D96745990B55FB90ED84EE2C07F7] 54D2C9386FDDC2346A2A6CFAE
tfidf,hdbscan,213,414,False,5,path_token; studio; source_file; visual; directory; live; preview; diagnostics; sdk; uap; connected; service,FILE:414,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\ClientDiagnostics\MemoryProfiler\DataModel\1033 Type: director || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Microsoft\Microsoft.NET.Build.Extensions Type: directory
tfidf,hdbscan,232,401,False,5,num_token; path_token; reg_binary; source_reg; hkey_local_machine; reg_sz; source_file; nuget; rc; templateengine; utils; applicationinsights,REG:395; FILE:6,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ure-time-aggregator_31bf3856ad364e35_none_d5dfcccec5 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-e..ckdownwmi.resources_31bf3856ad364e35_en-us_3e146e02d || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-f..type-microsoftyahei_31bf3856ad364e35_none_e011a8f8e6
tfidf,hdbscan,50,378,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; reg_dword_le,REG:378,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_system.activities.durableinstancing_31bf3856ad364e35_none_3731dba7e5f || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_netfx4-mscordacwks_dll_b03f5f7f11d50a3a_none_841fbc34e4428b08\v!4.0.1 || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\x86_netfx4-clretwrc_dll_b03f5f7f11d50a3a_none_3fb33de175678f7f\v!4.0.15912.
tfidf,hdbscan,135,354,False,5,num_token; source_reg; hkey_local_machine; path_token; reg_sz,REG:354,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_hyperv-vpci-vsp-mer..oyment-languagepack_31bf3856ad364e35_en-us_4c6382b9d || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-i..eprovider.resources_31bf3856ad364e35_en-us_c787ca2f2
tfidf,hdbscan,43,331,False,5,reg_sz; hex_token; path_token; source_reg; hkey_local_machine; num_token; activateonhostflags; reg_dword_le; appid; hardwarekeyboard; softkeyboard; cdpcomclientauthorizationprovidercallback,REG:331,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{7F254BEB-471F-5000-94CE-102CC333055F}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0DE35C6B-A806-5E71-A56B-463950E2BBF3}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{06E23B8E-C45A-4A70-85FF-042566C06ED8}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C
tfidf,hdbscan,101,309,False,5,source_pe; pe; dynamic; link; library; dll; import; hex_token,PE:309,PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa
tfidf,hdbscan,183,2190,False,4,path_token; source_file; sdks,FILE:2190,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
tfidf,hdbscan,182,1426,False,4,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
tfidf,hdbscan,-1,5336,True,1,num_token; update; path_token; source; hex_token; reg_sz; source_file; parent; reason; source_reg; usn_reason_file_create; reg_dword_le,FILE:2755; REG:1956; EVT:503; WEBHIST:40; OLECF:39,Original URL: https://r.bing.com/rp/6zg86aHGTXWfySoaJQRqV18s0QQ.br.css || System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Licenses\SQL Server\Microsoft SQL Server Data Tools.rtf Type: file
tfidf,kmeans,4,11730,False,5,path_token; source_file; defender; windowspowershell; lnk; wav; vgauth; account; pictures; protection; lists; link,FILE:11730,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
tfidf,kmeans,1,3270,False,5,path_token; directory; source_file; defender; windowspowershell; advanced; threat; protection; source_reg; hkey_local_machine; infrastructure; reg_sz,FILE:3266; REG:4,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
tfidf,kmeans,8,2766,False,5,path_token; studio; visual; source_file; directory; uap; num_token; store; service; connected; debugger; office,FILE:2761; REG:5,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Licenses\SQL Server\Microsoft SQL Server Data Tools.rtf Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file
tfidf,kmeans,16,2191,False,5,path_token; sdks; source_file; source_reg; hkey_local_machine; dbgshimpath; reg_sz,FILE:2190; REG:1,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
tfidf,kmeans,12,1838,False,5,path_token; source_file; parametersetname; parameter; num_token; worker; firefox; express; validatenotnull; validatenotnullorempty; shared; newsettings,FILE:1831; EVT:4; LNK:3,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib-com
tfidf,kmeans,27,1245,False,5,path_token; source_file; kits; sdks; directory; certification; kit; verifier; num_token; lnk; arm; external,FILE:1245,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file
tfidf,kmeans,15,1222,False,5,num_token; path_token; reg_binary; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; dll; mui; adml; exe,REG:1222,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
tfidf,kmeans,0,1196,False,5,path_token; source_reg; hkey_local_machine; categories; num_token; reg_binary; nt; reg_multi_sz; owners; inf; reg_none; hex_token,REG:1196,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
tfidf,kmeans,3,1153,False,5,path_token; reg_sz; source_reg; hkey_local_machine; num_token; class; handler; reg_binary; property; enrollment; __fiiterator_; psfactorybuffer,REG:1153,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{884e2024-217d-11da-b2a4-000e7bbb2b09}\ProgID] (default): [REG_SZ] X509Enrollment.CX509AttributeExtensions.1 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection
tfidf,kmeans,20,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
tfidf,kmeans,21,883,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; reflection; private; exe; idl; dat,FILE:883,System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || System.Private.WinRTInterop.CoreLib.pdb File reference: 238066-1 Parent file reference: 222840-1 Update source: Update reason: USN_REASON_FILE_CREATE || libconcrt1.amd64.pdb File reference: 202614-1 Parent file reference: 202607-1 Update source: Update reason: USN_REASON_FILE_CREATE
tfidf,kmeans,26,723,False,5,path_token; hex_token; reg_sz; source_reg; hkey_local_machine; sdks; url_token; num_token; express; iis; sql; server,REG:723,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\A700D96745990B55FB90ED84EE2C07F7] 54D2C9386FDDC2346A2A6CFAE
tfidf,kmeans,90,551,False,5,num_token; update; source_file; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; private; usn_reason_reparse_point_change; svg; nupkg,FILE:551,windows.applicationmodel.userdatatasks.dataprovider.2.h File reference: 209308-1 Parent file reference: 208958-1 Update source: Update reason: USN_REASON_DATA_E || windows.phone.startscreen.idl File reference: 207695-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREA || ComManifestSchema_v3.xsd File reference: 208366-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE
tfidf,kmeans,10,542,False,5,num_token; reg_binary; ad; bf; reg_dword_le; source_reg; path_token; identity; deriveddata; oyment; dll; deployment_,REG:542,[\DerivedData\Components\amd64_microsoft-windows-a..ev-wow64-deployment_31bf3856ad364e35_10.0.22621.2506_none_5e093d4add647bbe] CF: [REG_DWORD_LE] 12 S256H: [RE || [\DerivedData\Components\amd64_microsoft-windows-security-spp-event_31bf3856ad364e35_10.0.22621.1_none_00c3e55f2fbf47ca] S256H: [REG_BINARY] (32 bytes) c!micros || [\DerivedData\Components\x86_microsoft-windows-i..otmailapi.resources_31bf3856ad364e35_10.0.22621.1_en-us_aab561c8842aba4b] S256H: [REG_BINARY] (32 bytes) c!mic
tfidf,kmeans,51,524,False,5,num_token; reg_sz; path_token; source_reg; hkey_local_machine; hex_token; productversion; reg_qword; exe; componentversion; isfullfile; mediacabinet,REG:524,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_hyperv-vpci-vsp-mer..oyment-languagepack_31bf3856ad364e35_en-us_4c6382b9d
tfidf,kmeans,6,498,False,5,source_reg; path_token; driverdatabase; inf; num_token; reg_binary; rtcx; reg_sz; monitor; netmyk; inf_amd; netl,REG:498,[\DriverDatabase\DeviceIds\USB\VID_0DF6&PID_0072] netax88179_178a.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCMCIA\AIWA_CO._LTD._MODEM-PV-JF3356-014E-0088] mdmaiwa4.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCI\VEN_8086&DEV_A0F0&SUBSYS_02648086] netwtw10.inf: [REG_BINARY] (4 bytes)
tfidf,kmeans,59,418,False,5,reg_sz; path_token; hex_token; source_reg; hkey_local_machine; num_token; ba; aa; bf; bb; ec; bc,REG:418,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{81495AA4-4476-577F-BF88-7FE8A1286444}\ProxyStubClsid32] (default): [REG_SZ] {E1BA88BA-7A83-421A-A05D || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{89A9562A-E472-4DA5-929C-DE61711DD261}\ProxyStubClsid32] (default): [REG_SZ] {8BDCE735-A077-406B-B526-F1465DD4D35 || [HKEY_LOCAL_MACHINE\Software\Classes\ImeKeyEventHandler1041\CLSID] (default): [REG_SZ] {a38f3677-32fc-4dac-99b3-d804b193d2c4}
tfidf,kmeans,74,410,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; reg_dword_le; ct; reg_binary,REG:410,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_system.activities.durableinstancing_31bf3856ad364e35_none_3731dba7e5f || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_netfx4-mscordacwks_dll_b03f5f7f11d50a3a_none_841fbc34e4428b08\v!4.0.1 || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\x86_netfx4-clretwrc_dll_b03f5f7f11d50a3a_none_3fb33de175678f7f\v!4.0.15912.
tfidf,kmeans,86,1426,False,4,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
tfidf,kmeans,43,470,False,4,num_token; path_token; reg_sz; reg_binary; source_reg; hkey_local_machine; hex_token; installer; identifier; allow; reg_dword_le; database,REG:421; FILE:19; OLECF:13; WEBHIST:8; EVT:8,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ure-time-aggregator_31bf3856ad364e35_none_d5dfcccec5 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-e..ckdownwmi.resources_31bf3856ad364e35_en-us_3e146e02d || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-f..type-microsoftyahei_31bf3856ad364e35_none_e011a8f8e6
word2vec,agglomerative,49,2690,False,5,path_token; studio; visual; source_file; directory; uap; debugger; num_token; universal; vsdir; tmsnippet; sql,FILE:2683; REG:7,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory
word2vec,agglomerative,27,2451,False,5,path_token; source_file; sdks; kits; bootstrapper; directory,FILE:2451,NTFS:\Program Files (x86)\Microsoft SDKs\ClickOnce Bootstrapper\Packages\SqlExpress2008R2\en\eula.rtf Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f
